geo_type,market_name,date,driving,transit,walking
state,Arkansas,2020-02-05,92.08,105.68,83.44
state,Arkansas,2020-02-06,103.24,113.6,91.0
state,Arkansas,2020-02-07,122.62,120.8,113.63
state,Arkansas,2020-02-08,123.14,120.18,127.34
state,Arkansas,2020-02-09,83.08,93.76,70.39
state,Arkansas,2020-02-10,99.62,101.18,88.01
state,Arkansas,2020-02-11,103.37,106.46,94.6
state,Arkansas,2020-02-12,101.89,100.62,87.21
state,Arkansas,2020-02-13,119.57,110.17,105.06
state,Arkansas,2020-02-14,145.81,132.55,142.57
state,Arkansas,2020-02-15,133.39,135.75,141.61
state,Arkansas,2020-02-16,97.96,112.93,83.18
state,Arkansas,2020-02-17,106.32,114.84,90.56
state,Arkansas,2020-02-18,103.31,103.04,86.13
state,Arkansas,2020-02-19,106.84,102.3,97.75
state,Arkansas,2020-02-20,113.83,108.26,98.27
state,Arkansas,2020-02-21,137.15,135.02,128.92
state,Arkansas,2020-02-22,136.22,132.72,139.64
state,Arkansas,2020-02-23,90.93,104.1,68.4
state,Arkansas,2020-02-24,104.05,109.56,90.66
state,Arkansas,2020-02-25,111.79,125.58,96.85
state,Arkansas,2020-02-26,113.3,110.96,101.15
state,Arkansas,2020-02-27,121.56,116.81,104.97
state,Arkansas,2020-02-28,150.13,129.29,140.27
state,Arkansas,2020-02-29,152.21,146.43,162.55
state,Arkansas,2020-03-01,101.54,99.1,87.78
state,Arkansas,2020-03-02,109.26,114.73,104.41
state,Arkansas,2020-03-03,117.42,120.18,109.62
state,Arkansas,2020-03-04,115.8,112.42,106.4
state,Arkansas,2020-03-05,127.72,131.25,124.11
state,Arkansas,2020-03-06,156.65,141.15,152.56
state,Arkansas,2020-03-07,158.27,148.79,161.48
state,Arkansas,2020-03-08,107.17,106.24,88.23
state,Arkansas,2020-03-09,109.99,116.81,100.3
state,Arkansas,2020-03-10,121.35,116.47,117.7
state,Arkansas,2020-03-11,114.69,117.76,106.03
state,Arkansas,2020-03-12,116.86,118.49,109.41
state,Arkansas,2020-03-13,123.98,113.72,111.39
state,Arkansas,2020-03-14,113.61,112.14,106.59
state,Arkansas,2020-03-15,83.41,94.1,67.42
state,Arkansas,2020-03-16,90.28,94.27,82.14
state,Arkansas,2020-03-17,89.9,99.89,84.14
state,Arkansas,2020-03-18,85.06,86.23,77.19
state,Arkansas,2020-03-19,82.46,88.14,75.26
state,Arkansas,2020-03-20,93.14,94.44,84.14
state,Arkansas,2020-03-21,78.79,82.18,72.49
state,Arkansas,2020-03-22,53.24,71.73,45.1
state,Arkansas,2020-03-23,73.56,78.36,71.63
state,Arkansas,2020-03-24,73.12,76.17,68.85
state,Arkansas,2020-03-25,80.01,87.86,77.98
state,Arkansas,2020-03-26,84.08,85.78,83.86
state,Arkansas,2020-03-27,87.19,90.84,83.69
state,Arkansas,2020-03-28,72.26,82.07,66.45
state,Arkansas,2020-03-29,66.42,73.97,62.98
state,Arkansas,2020-03-30,70.48,78.02,66.76
state,Arkansas,2020-03-31,74.04,78.02,76.5
state,Arkansas,2020-04-01,78.26,80.78,81.25
state,Arkansas,2020-04-02,78.26,74.82,80.0
state,Arkansas,2020-04-03,79.09,75.83,77.93
state,Arkansas,2020-04-04,65.18,70.83,63.76
state,Arkansas,2020-04-05,55.58,63.63,55.95
state,Arkansas,2020-04-06,72.26,79.15,78.27
state,Arkansas,2020-04-07,74.27,75.27,78.0
state,Arkansas,2020-04-08,79.33,82.01,82.66
state,Arkansas,2020-04-09,81.45,83.47,87.7
state,Arkansas,2020-04-10,90.26,82.29,95.24
state,Arkansas,2020-04-11,73.49,72.85,72.6
state,Arkansas,2020-04-12,46.44,55.93,46.12
state,Arkansas,2020-04-13,78.71,77.63,77.82
state,Arkansas,2020-04-14,81.44,73.92,74.64
state,Arkansas,2020-04-15,88.89,78.36,87.55
state,Arkansas,2020-04-16,93.05,82.41,90.14
state,Arkansas,2020-04-17,97.37,84.15,88.3
state,Arkansas,2020-04-18,92.46,86.0,86.91
state,Arkansas,2020-04-19,61.61,66.72,57.51
state,Arkansas,2020-04-20,91.16,87.46,98.96
state,Arkansas,2020-04-21,94.73,87.58,94.22
state,Arkansas,2020-04-22,79.54,71.67,73.78
state,Arkansas,2020-04-23,93.89,93.37,93.26
state,Arkansas,2020-04-24,101.0,90.44,93.55
state,Arkansas,2020-04-25,95.99,84.32,85.51
state,Arkansas,2020-04-26,77.81,81.0,70.76
state,Arkansas,2020-04-27,90.46,82.97,86.87
state,Arkansas,2020-04-28,88.94,81.51,87.59
state,Arkansas,2020-04-29,97.65,89.6,92.71
state,Arkansas,2020-04-30,105.96,89.26,102.48
state,Arkansas,2020-05-01,120.41,104.78,111.15
state,Arkansas,2020-05-02,112.81,108.88,103.96
state,Arkansas,2020-05-03,82.15,87.18,69.37
state,Arkansas,2020-05-04,99.62,93.59,95.57
state,Arkansas,2020-05-05,106.02,93.31,100.74
state,Arkansas,2020-05-06,109.74,92.64,106.12
state,Arkansas,2020-05-07,110.77,97.19,107.12
state,Arkansas,2020-05-08,127.22,100.51,121.51
state,Arkansas,2020-05-09,121.01,105.51,120.38
state,Arkansas,2020-05-10,85.59,88.98,76.61
state,Arkansas,2020-05-11,0.0,75.72,93.54
state,Arkansas,2020-05-12,0.0,69.81,70.46
state,Arkansas,2020-05-13,117.97,100.28,113.24
state,Arkansas,2020-05-14,124.36,102.42,127.51
state,Arkansas,2020-05-15,131.67,103.26,130.17
state,Arkansas,2020-05-16,119.75,92.58,121.17
state,Arkansas,2020-05-17,99.19,88.81,98.9
state,Arkansas,2020-05-18,126.2,97.92,133.95
state,Arkansas,2020-05-19,130.79,99.44,133.22
state,Arkansas,2020-05-20,135.07,109.27,139.84
state,Arkansas,2020-05-21,142.68,110.01,143.68
state,Arkansas,2020-05-22,162.68,124.34,152.72
state,Arkansas,2020-05-23,155.95,122.71,152.81
state,Arkansas,2020-05-24,121.08,107.31,115.36
state,Arkansas,2020-05-25,115.65,104.05,102.27
state,Arkansas,2020-05-26,130.57,113.43,133.96
state,Arkansas,2020-05-27,132.47,103.37,131.5
state,Arkansas,2020-05-28,137.67,108.26,136.36
state,Arkansas,2020-05-29,166.7,126.03,166.63
state,Arkansas,2020-05-30,160.26,129.4,164.79
state,Arkansas,2020-05-31,121.57,104.5,113.15
state,Arkansas,2020-06-01,136.45,107.48,149.39
state,Arkansas,2020-06-02,137.45,107.08,153.3
state,Arkansas,2020-06-03,138.01,116.47,136.23
state,Arkansas,2020-06-04,148.0,118.44,146.06
state,Arkansas,2020-06-05,174.24,144.63,167.42
state,Arkansas,2020-06-06,169.16,135.86,165.9
state,Arkansas,2020-06-07,131.24,113.49,118.27
state,Arkansas,2020-06-08,128.53,105.23,124.54
state,Arkansas,2020-06-09,144.33,116.86,145.49
state,Arkansas,2020-06-10,148.48,109.67,149.16
state,Arkansas,2020-06-11,156.86,124.06,150.46
state,Arkansas,2020-06-12,183.62,145.14,183.15
state,Arkansas,2020-06-13,175.73,140.13,177.45
state,Arkansas,2020-06-14,136.77,119.51,119.68
state,Arkansas,2020-06-15,148.79,116.02,146.74
state,Arkansas,2020-06-16,150.18,116.25,150.89
state,Arkansas,2020-06-17,152.18,119.73,149.07
state,Arkansas,2020-06-18,160.89,125.07,158.69
state,Arkansas,2020-06-19,189.79,134.51,186.63
state,Arkansas,2020-06-20,174.09,136.26,168.32
state,Arkansas,2020-06-21,123.35,105.23,111.67
state,Arkansas,2020-06-22,145.55,120.8,146.46
state,Arkansas,2020-06-23,147.73,124.62,149.88
state,Arkansas,2020-06-24,157.26,130.35,159.88
state,Arkansas,2020-06-25,164.76,131.98,170.67
state,Arkansas,2020-06-26,186.22,141.37,183.14
state,Arkansas,2020-06-27,180.03,134.68,180.27
state,Arkansas,2020-06-28,139.26,112.76,127.65
state,Arkansas,2020-06-29,146.77,114.95,152.4
state,Arkansas,2020-06-30,155.21,131.87,160.67
state,Arkansas,2020-07-01,160.06,130.24,165.96
state,Arkansas,2020-07-02,175.93,140.98,170.94
state,Arkansas,2020-07-03,185.12,140.47,186.67
state,Arkansas,2020-07-04,144.27,124.56,142.4
state,Arkansas,2020-07-05,138.81,117.14,120.71
state,Arkansas,2020-07-06,156.98,129.17,170.71
state,Arkansas,2020-07-07,156.39,129.62,164.42
state,Arkansas,2020-07-08,156.86,121.47,159.11
state,Arkansas,2020-07-09,158.43,121.47,156.8
state,Arkansas,2020-07-10,191.43,143.45,194.18
state,Arkansas,2020-07-11,180.47,142.89,180.79
state,Arkansas,2020-07-12,138.29,121.14,126.95
state,Arkansas,2020-07-13,152.42,119.17,162.41
state,Arkansas,2020-07-14,155.68,116.3,156.32
state,Arkansas,2020-07-15,158.06,122.54,163.34
state,Arkansas,2020-07-16,163.97,123.22,166.4
state,Arkansas,2020-07-17,191.53,147.89,197.63
state,Arkansas,2020-07-18,181.21,142.21,184.68
state,Arkansas,2020-07-19,138.92,111.35,126.54
state,Arkansas,2020-07-20,151.08,127.66,157.43
state,Arkansas,2020-07-21,154.96,119.96,160.84
state,Arkansas,2020-07-22,153.12,123.16,157.16
state,Arkansas,2020-07-23,163.78,116.53,165.11
state,Arkansas,2020-07-24,191.38,141.43,201.18
state,Arkansas,2020-07-25,181.96,143.96,184.32
state,Arkansas,2020-07-26,141.6,118.77,128.4
state,Arkansas,2020-07-27,155.08,120.01,156.19
state,Arkansas,2020-07-28,154.87,115.29,160.51
state,Arkansas,2020-07-29,151.75,120.01,147.18
state,Arkansas,2020-07-30,164.27,119.45,158.69
state,Arkansas,2020-07-31,179.21,129.06,178.2
state,Arkansas,2020-08-01,185.53,133.5,188.78
state,Arkansas,2020-08-02,139.06,113.38,125.62
state,Arkansas,2020-08-03,159.31,119.34,170.61
state,Arkansas,2020-08-04,159.3,122.88,164.14
state,Arkansas,2020-08-05,161.14,120.12,166.37
state,Arkansas,2020-08-06,166.38,132.21,173.22
state,Arkansas,2020-08-07,192.05,140.64,198.72
state,Arkansas,2020-08-08,185.73,138.73,196.32
state,Arkansas,2020-08-09,142.34,112.76,138.71
state,Arkansas,2020-08-10,156.98,120.57,166.88
state,Arkansas,2020-08-11,153.04,110.91,168.04
state,Arkansas,2020-08-12,159.56,123.95,185.33
state,Arkansas,2020-08-13,170.15,128.05,204.79
state,Arkansas,2020-08-14,197.34,145.53,234.38
state,Arkansas,2020-08-15,192.33,132.1,231.68
state,Arkansas,2020-08-16,147.64,114.78,163.23
state,Arkansas,2020-08-17,160.18,121.81,202.13
state,Arkansas,2020-08-18,159.71,118.04,198.2
state,Arkansas,2020-08-19,161.75,127.6,197.93
state,Arkansas,2020-08-20,170.64,122.26,204.17
state,Arkansas,2020-08-21,196.68,138.34,238.75
state,Arkansas,2020-08-22,188.88,141.2,240.66
state,Arkansas,2020-08-23,139.03,117.59,160.48
state,Arkansas,2020-08-24,148.46,116.25,197.91
state,Arkansas,2020-08-25,150.76,109.67,197.75
state,Arkansas,2020-08-26,148.54,110.06,183.18
state,Arkansas,2020-08-27,130.78,98.03,159.68
state,Arkansas,2020-08-28,175.06,126.36,204.18
state,Arkansas,2020-08-29,165.93,126.81,197.02
state,Arkansas,2020-08-30,121.08,98.88,125.42
state,Arkansas,2020-08-31,139.19,101.97,154.83
state,Arkansas,2020-09-01,140.64,105.96,159.73
state,Arkansas,2020-09-02,144.0,105.4,160.85
state,Arkansas,2020-09-03,164.38,117.31,180.71
state,Arkansas,2020-09-04,204.64,144.63,212.39
state,Arkansas,2020-09-05,189.26,134.46,222.37
state,Arkansas,2020-09-06,150.5,119.45,159.36
state,Arkansas,2020-09-07,147.19,119.11,143.29
state,Arkansas,2020-09-08,150.48,119.34,168.89
state,Arkansas,2020-09-09,149.42,111.97,163.63
state,Arkansas,2020-09-10,156.86,102.87,167.21
state,Arkansas,2020-09-11,185.82,126.48,199.07
state,Arkansas,2020-09-12,181.26,136.37,201.54
state,Arkansas,2020-09-13,128.66,101.29,127.92
state,Arkansas,2020-09-14,146.4,98.31,157.45
state,Arkansas,2020-09-15,149.56,113.88,159.79
state,Arkansas,2020-09-16,151.12,119.22,163.59
state,Arkansas,2020-09-17,158.97,127.37,174.04
state,Arkansas,2020-09-18,188.78,148.0,208.89
state,Arkansas,2020-09-19,184.2,139.12,219.81
state,Arkansas,2020-09-20,130.68,118.61,130.17
state,Arkansas,2020-09-21,139.97,120.63,156.33
state,Arkansas,2020-09-22,134.15,109.27,140.41
state,Arkansas,2020-09-23,135.56,106.3,149.54
state,Arkansas,2020-09-24,150.51,114.5,165.75
state,Arkansas,2020-09-25,182.1,131.03,200.07
state,Arkansas,2020-09-26,175.48,135.86,218.68
state,Arkansas,2020-09-27,126.37,112.93,126.92
state,Arkansas,2020-09-28,135.09,106.69,151.57
state,Arkansas,2020-09-29,137.16,109.05,147.88
state,Arkansas,2020-09-30,138.67,103.04,149.04
state,Arkansas,2020-10-01,152.35,115.35,161.72
state,Arkansas,2020-10-02,181.49,121.36,203.29
state,Arkansas,2020-10-03,176.48,130.92,211.23
state,Arkansas,2020-10-04,127.15,99.55,129.98
state,Arkansas,2020-10-05,137.55,103.49,149.8
state,Arkansas,2020-10-06,139.31,111.35,148.4
state,Arkansas,2020-10-07,142.68,109.33,155.15
state,Arkansas,2020-10-08,154.08,121.3,159.77
state,Arkansas,2020-10-09,183.64,135.92,199.07
state,Arkansas,2020-10-10,176.31,130.41,204.66
state,Arkansas,2020-10-11,136.15,111.41,130.48
state,Arkansas,2020-10-12,140.08,102.7,149.84
state,Arkansas,2020-10-13,139.78,105.12,149.52
state,Arkansas,2020-10-14,142.57,111.75,155.98
state,Arkansas,2020-10-15,154.64,115.4,163.18
state,Arkansas,2020-10-16,189.65,129.85,212.25
state,Arkansas,2020-10-17,184.49,134.63,226.55
state,Arkansas,2020-10-18,129.81,102.59,123.96
state,Arkansas,2020-10-19,134.27,107.48,141.94
state,Arkansas,2020-10-20,136.34,109.05,144.26
state,Arkansas,2020-10-21,142.54,103.65,155.28
state,Arkansas,2020-10-22,154.34,108.09,167.95
state,Arkansas,2020-10-23,177.6,124.34,184.43
state,Arkansas,2020-10-24,175.69,108.26,194.8
state,Arkansas,2020-10-25,122.97,95.95,115.96
state,Arkansas,2020-10-26,126.9,100.06,132.6
state,Arkansas,2020-10-27,130.34,94.49,140.71
state,Arkansas,2020-10-28,126.74,84.37,134.24
state,Arkansas,2020-10-29,140.17,108.38,152.59
state,Arkansas,2020-10-30,178.53,117.03,201.18
state,Arkansas,2020-10-31,165.79,105.28,225.64
state,Arkansas,2020-11-01,114.82,92.07,115.59
state,Arkansas,2020-11-02,125.83,95.95,143.09
state,Arkansas,2020-11-03,127.69,90.44,141.57
state,Arkansas,2020-11-04,120.67,95.17,137.14
state,Arkansas,2020-11-05,135.49,102.14,147.86
state,Arkansas,2020-11-06,162.98,117.71,190.64
state,Arkansas,2020-11-07,156.35,107.48,201.13
state,Arkansas,2020-11-08,112.68,91.17,117.86
state,Arkansas,2020-11-09,120.98,93.31,137.68
state,Arkansas,2020-11-10,122.33,90.56,139.68
state,Arkansas,2020-11-11,124.19,94.55,141.98
state,Arkansas,2020-11-12,121.44,88.7,139.63
state,Arkansas,2020-11-13,153.32,106.97,174.61
state,Arkansas,2020-11-14,138.26,104.44,163.32
state,Arkansas,2020-11-15,104.92,84.04,105.23
state,Arkansas,2020-11-16,117.37,93.42,136.15
state,Arkansas,2020-11-17,119.45,87.07,139.51
state,Arkansas,2020-11-18,122.38,88.76,142.07
state,Arkansas,2020-11-19,129.33,96.18,152.33
state,Arkansas,2020-11-20,161.04,114.78,179.87
state,Arkansas,2020-11-21,143.73,106.75,157.94
state,Arkansas,2020-11-22,105.73,90.11,104.96
state,Arkansas,2020-11-23,132.16,97.02,149.54
state,Arkansas,2020-11-24,136.79,98.76,150.66
state,Arkansas,2020-11-25,142.57,103.6,161.37
state,Arkansas,2020-11-26,82.2,71.22,79.94
state,Arkansas,2020-11-27,129.99,91.57,148.11
state,Arkansas,2020-11-28,130.95,95.05,145.46
state,Arkansas,2020-11-29,104.11,88.81,92.3
state,Arkansas,2020-11-30,117.07,90.28,148.08
state,Arkansas,2020-12-01,120.48,80.83,152.51
state,Arkansas,2020-12-02,113.31,82.18,150.2
state,Arkansas,2020-12-03,120.11,84.82,149.96
state,Arkansas,2020-12-04,143.23,87.52,175.58
state,Arkansas,2020-12-05,134.03,85.05,168.24
state,Arkansas,2020-12-06,95.38,76.62,104.63
state,Arkansas,2020-12-07,115.92,78.36,154.48
state,Arkansas,2020-12-08,117.59,89.43,152.14
state,Arkansas,2020-12-09,120.44,86.4,153.3
state,Arkansas,2020-12-10,128.19,86.9,163.3
state,Arkansas,2020-12-11,142.75,94.15,174.96
state,Arkansas,2020-12-12,141.27,94.04,177.29
state,Arkansas,2020-12-13,85.55,72.29,97.1
state,Arkansas,2020-12-14,113.35,83.14,141.68
state,Arkansas,2020-12-15,117.91,81.68,143.33
state,Arkansas,2020-12-16,121.49,81.28,152.82
state,Arkansas,2020-12-17,131.54,84.15,164.85
state,Arkansas,2020-12-18,157.85,100.67,191.87
state,Arkansas,2020-12-19,144.25,89.94,168.84
state,Arkansas,2020-12-20,110.84,87.13,121.82
state,Arkansas,2020-12-21,135.8,91.17,175.48
state,Arkansas,2020-12-22,138.35,90.05,165.65
state,Arkansas,2020-12-23,138.8,91.74,161.86
state,Arkansas,2020-12-24,100.99,72.63,122.83
state,Arkansas,2020-12-25,64.94,66.33,60.37
state,Arkansas,2020-12-26,118.66,91.79,123.63
state,Arkansas,2020-12-27,106.46,92.13,100.97
state,Arkansas,2020-12-28,128.6,97.36,137.98
state,Arkansas,2020-12-29,128.5,91.57,140.12
state,Arkansas,2020-12-30,124.94,88.31,140.25
state,Arkansas,2020-12-31,128.51,80.72,153.73
state,Arkansas,2021-01-01,98.27,75.6,98.24
state,Arkansas,2021-01-02,121.65,96.96,125.8
state,Arkansas,2021-01-03,100.79,83.75,93.92
state,Arkansas,2021-01-04,118.05,87.13,139.34
state,Arkansas,2021-01-05,124.26,116.81,141.33
state,Arkansas,2021-01-06,111.26,77.07,136.33
state,Arkansas,2021-01-07,112.78,76.95,131.37
state,Arkansas,2021-01-08,135.54,85.44,158.06
state,Arkansas,2021-01-09,126.43,83.31,144.36
state,Arkansas,2021-01-10,92.47,75.15,96.33
state,Arkansas,2021-01-11,110.75,78.58,138.84
state,Arkansas,2021-01-12,115.46,77.91,138.91
state,Arkansas,2021-01-13,116.05,83.81,144.37
state,Arkansas,2021-01-14,121.06,84.65,141.2
state,Arkansas,2021-01-15,140.03,94.66,160.83
state,Arkansas,2021-01-16,132.65,92.69,160.09
state,Arkansas,2021-01-17,100.55,79.82,106.22
state,Arkansas,2021-01-18,119.62,88.93,134.35
state,Arkansas,2021-01-19,114.71,82.74,136.25
state,Arkansas,2021-01-20,111.45,76.78,130.13
state,Arkansas,2021-01-21,118.52,84.26,134.32
state,Arkansas,2021-01-22,138.5,87.86,158.4
state,Arkansas,2021-01-23,130.7,83.59,146.34
state,Arkansas,2021-01-24,90.92,77.91,94.02
state,Arkansas,2021-01-25,110.27,82.91,128.5
state,Arkansas,2021-01-26,117.93,77.97,132.41
state,Arkansas,2021-01-27,112.22,78.25,126.39
state,Arkansas,2021-01-28,121.54,85.33,133.97
state,Arkansas,2021-01-29,142.95,88.53,159.99
state,Arkansas,2021-01-30,126.34,87.58,147.39
state,Arkansas,2021-01-31,98.02,79.65,96.87
state,Arkansas,2021-02-01,114.59,79.15,128.84
state,Arkansas,2021-02-02,117.08,80.72,134.77
state,Arkansas,2021-02-03,117.04,82.24,137.91
state,Arkansas,2021-02-04,120.0,78.25,132.23
state,Arkansas,2021-02-05,145.4,93.09,166.3
state,Arkansas,2021-02-06,130.17,88.93,148.01
state,Arkansas,2021-02-07,92.22,67.62,94.72
state,Arkansas,2021-02-08,110.45,74.26,120.22
state,Arkansas,2021-02-09,112.75,76.5,124.33
state,Arkansas,2021-02-10,95.81,68.41,109.12
state,Arkansas,2021-02-11,77.96,82.74,93.78
state,Arkansas,2021-02-12,117.22,86.0,138.92
state,Arkansas,2021-02-13,115.48,72.29,144.19
state,Arkansas,2021-02-14,58.84,56.89,74.88
state,Arkansas,2021-02-15,33.8,64.47,71.11
state,Arkansas,2021-02-16,48.61,66.84,81.07
state,Arkansas,2021-02-17,40.78,67.57,70.48
state,Arkansas,2021-02-18,57.99,70.55,83.63
state,Arkansas,2021-02-19,84.0,71.95,109.49
state,Arkansas,2021-02-20,95.63,74.93,120.15
state,Arkansas,2021-02-21,81.92,65.99,89.91
state,Arkansas,2021-02-22,121.75,84.2,139.3
state,Arkansas,2021-02-23,133.3,84.2,155.59
state,Arkansas,2021-02-24,134.86,95.17,156.69
state,Arkansas,2021-02-25,136.18,87.07,150.36
state,Arkansas,2021-02-26,157.35,96.85,176.14
state,Arkansas,2021-02-27,147.68,92.47,174.7
state,Arkansas,2021-02-28,104.71,86.79,106.07
state,California,2020-01-13,100.0,100.0,100.0
state,California,2020-01-14,104.39,102.59,104.7
state,California,2020-01-15,109.34,103.78,106.03
state,California,2020-01-16,109.36,100.18,98.45
state,California,2020-01-17,129.78,110.55,123.92
state,California,2020-01-18,122.26,97.23,144.68
state,California,2020-01-19,94.19,81.66,108.23
state,California,2020-01-20,103.49,94.77,100.19
state,California,2020-01-21,107.08,110.1,99.24
state,California,2020-01-22,109.41,110.68,104.59
state,California,2020-01-23,114.18,112.51,106.91
state,California,2020-01-24,128.14,117.03,126.01
state,California,2020-01-25,122.28,99.22,143.07
state,California,2020-01-26,91.63,79.58,96.51
state,California,2020-01-27,101.95,108.94,96.48
state,California,2020-01-28,105.89,107.09,98.97
state,California,2020-01-29,106.63,107.54,99.43
state,California,2020-01-30,110.97,107.98,103.65
state,California,2020-01-31,128.51,116.1,125.49
state,California,2020-02-01,121.9,101.81,144.98
state,California,2020-02-02,84.06,78.28,90.2
state,California,2020-02-03,100.77,103.08,91.3
state,California,2020-02-04,105.21,106.44,95.74
state,California,2020-02-05,108.44,107.1,99.8
state,California,2020-02-06,114.26,111.84,104.81
state,California,2020-02-07,130.28,117.41,126.96
state,California,2020-02-08,125.41,102.68,148.43
state,California,2020-02-09,93.45,79.2,95.92
state,California,2020-02-10,107.18,110.71,100.38
state,California,2020-02-11,111.65,112.05,102.95
state,California,2020-02-12,114.05,112.03,105.87
state,California,2020-02-13,124.88,116.0,115.97
state,California,2020-02-14,150.11,123.51,148.6
state,California,2020-02-15,130.03,101.9,158.4
state,California,2020-02-16,106.16,88.55,125.46
state,California,2020-02-17,111.6,100.68,109.14
state,California,2020-02-18,113.94,116.97,103.51
state,California,2020-02-19,114.47,116.06,105.98
state,California,2020-02-20,120.36,117.71,112.7
state,California,2020-02-21,137.45,123.3,134.77
state,California,2020-02-22,129.22,103.37,147.88
state,California,2020-02-23,103.92,89.08,111.83
state,California,2020-02-24,111.7,115.0,104.93
state,California,2020-02-25,114.15,114.43,106.75
state,California,2020-02-26,115.08,113.27,108.03
state,California,2020-02-27,119.27,113.06,110.23
state,California,2020-02-28,136.49,119.8,131.72
state,California,2020-02-29,131.51,103.5,149.01
state,California,2020-03-01,98.24,81.6,100.41
state,California,2020-03-02,107.42,105.82,98.91
state,California,2020-03-03,115.82,110.96,111.67
state,California,2020-03-04,112.66,109.27,102.35
state,California,2020-03-05,118.41,109.39,106.43
state,California,2020-03-06,133.54,115.87,126.28
state,California,2020-03-07,124.57,95.22,138.53
state,California,2020-03-08,97.19,78.96,104.8
state,California,2020-03-09,103.6,101.16,93.4
state,California,2020-03-10,104.83,94.07,89.86
state,California,2020-03-11,105.59,97.28,94.85
state,California,2020-03-12,103.43,79.12,81.81
state,California,2020-03-13,106.77,75.61,91.06
state,California,2020-03-14,86.16,55.7,85.35
state,California,2020-03-15,66.24,47.88,62.35
state,California,2020-03-16,77.57,50.52,60.98
state,California,2020-03-17,68.07,42.95,56.32
state,California,2020-03-18,63.09,38.4,51.92
state,California,2020-03-19,60.53,35.51,50.53
state,California,2020-03-20,59.09,32.57,49.82
state,California,2020-03-21,49.54,26.29,47.53
state,California,2020-03-22,38.73,24.23,37.77
state,California,2020-03-23,47.87,29.89,42.91
state,California,2020-03-24,47.95,28.23,42.09
state,California,2020-03-25,48.01,27.44,42.93
state,California,2020-03-26,48.85,26.98,43.25
